t,mode,stimulus,sync,meanB,damage,phi,q_obs,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired
313.058073,bio,0.000420,0.007428,0.920571,0.018649,0.007428,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.152005,bio,0.000400,0.007140,0.920576,0.018649,0.007140,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.244564,bio,0.000381,0.006970,0.920583,0.018649,0.006970,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.338514,bio,0.000362,0.006791,0.920588,0.018649,0.006791,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.430781,bio,0.000345,0.006578,0.920588,0.018649,0.006578,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.552528,bio,0.000323,0.006499,0.920583,0.018649,0.006499,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.694838,bio,0.000300,0.006390,0.920576,0.018649,0.006390,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.831639,bio,0.000279,0.006295,0.920569,0.018649,0.006295,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
313.986217,bio,0.000257,0.006238,0.920556,0.018649,0.006238,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
314.179069,bio,0.000232,0.005997,0.920541,0.018649,0.005997,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
314.448037,bio,0.000201,0.006038,0.920519,0.018649,0.006038,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
314.600859,bio,0.000185,0.006063,0.920493,0.018649,0.006063,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
314.723859,bio,0.000174,0.006046,0.920461,0.018649,0.006046,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
314.864677,bio,0.000161,0.005733,0.920419,0.018649,0.005733,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.108458,bio,0.000141,0.005672,0.920375,0.018649,0.005672,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.350468,bio,0.000124,0.005484,0.920324,0.018649,0.005484,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.539124,bio,0.000113,0.005354,0.920261,0.018649,0.005354,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.685150,bio,0.000104,0.005480,0.920192,0.018649,0.005480,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.816371,bio,0.000097,0.005544,0.920125,0.018649,0.005544,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
315.914622,bio,0.000092,0.005531,0.920054,0.018649,0.005531,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.110940,bio,0.000083,0.005442,0.919978,0.018649,0.005442,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.280826,bio,0.000076,0.005496,0.919893,0.018649,0.005496,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.448986,bio,0.000069,0.005615,0.919806,0.018649,0.005615,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.597561,bio,0.000064,0.005768,0.919717,0.018649,0.005768,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.704995,bio,0.000061,0.005954,0.919631,0.018649,0.005954,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.815773,bio,0.000057,0.006092,0.919540,0.018649,0.006092,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.908348,bio,0.000054,0.006230,0.919444,0.018649,0.006230,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
316.999003,bio,0.000052,0.006133,0.919351,0.018649,0.006133,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
317.108951,bio,0.000049,0.006423,0.919265,0.018649,0.006423,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
317.170996,bio,0.000047,0.006369,0.919188,0.018649,0.006369,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E5
317.313261,bio,0.000044,0.006623,0.919120,0.018649,0.006623,0.000000,E5,1.000000,E4,0.000000,E2,0.000000,E5
317.494841,bio,0.000040,0.006817,0.919064,0.018649,0.006817,0.000000,E5,1.000000,E4,0.000000,E1,0.000000,E5
317.668382,bio,0.000036,0.006998,0.919012,0.018649,0.006998,0.000000,E5,1.000000,E1,0.000000,E4,0.000000,
317.822592,bio,0.000033,0.007120,0.918968,0.018649,0.007120,0.000000,E5,1.000000,E1,0.000000,E4,0.000000,
317.991513,bio,0.000031,0.007295,0.918929,0.018649,0.007295,0.000000,E5,0.536623,E1,0.218229,E3,0.115213,
318.127070,bio,0.000028,0.007481,0.918897,0.018649,0.007481,0.000000,E5,0.535804,E1,0.218772,E3,0.115344,
318.230957,bio,0.000027,0.007583,0.918868,0.018649,0.007583,0.000000,E5,0.536315,E1,0.218684,E3,0.115170,
318.354454,bio,0.000025,0.007793,0.918845,0.018649,0.007793,0.000000,E5,0.537842,E1,0.218288,E3,0.114670,
318.484015,bio,0.000024,0.007793,0.918820,0.018649,0.007793,0.000000,E5,0.539615,E1,0.217516,E3,0.114233,
318.655292,bio,0.000022,0.007704,0.918797,0.018649,0.007704,0.000000,E5,0.543982,E1,0.215540,E3,0.113155,
318.839138,bio,0.000020,0.007895,0.918773,0.018649,0.007895,0.000000,E5,0.547686,E1,0.213892,E3,0.112246,
319.012786,bio,0.000018,0.007988,0.918746,0.018649,0.007988,0.000000,E5,0.549189,E1,0.213078,E3,0.111990,
319.225745,bio,0.000016,0.008115,0.918721,0.018649,0.008115,0.000000,E5,0.549901,E1,0.212953,E3,0.111788,
319.396388,bio,0.000015,0.008335,0.918694,0.018649,0.008335,0.000000,E5,0.549693,E1,0.213140,E3,0.111851,
319.565160,bio,0.000013,0.008606,0.918669,0.018649,0.008606,0.000000,E5,0.549376,E1,0.213422,E3,0.111921,
319.741385,bio,0.000012,0.008837,0.918648,0.018649,0.008837,0.000000,E5,0.549067,E1,0.213738,E3,0.111972,
319.847709,bio,0.000011,0.009105,0.918630,0.018649,0.009105,0.000000,E5,0.548099,E1,0.214108,E3,0.112307,
319.940305,bio,0.000011,0.009338,0.918613,0.018649,0.009338,0.000000,E5,0.548123,E1,0.214294,E3,0.112234,
320.065624,bio,0.000010,0.009506,0.918597,0.018649,0.009506,0.000000,E5,0.547799,E1,0.214640,E3,0.112276,
320.157826,bio,0.000010,0.009609,0.918580,0.018649,0.009609,0.000000,E5,0.548282,E1,0.214962,E3,0.111946,
320.283484,bio,0.000009,0.009913,0.918563,0.018649,0.009913,0.000000,E5,0.547357,E1,0.215639,E3,0.112144,
320.360389,bio,0.000009,0.009987,0.918551,0.018649,0.009987,0.000000,E5,0.548659,E1,0.215724,E3,0.111509,
320.486283,bio,0.000008,0.010166,0.918541,0.018649,0.010166,0.000000,E5,0.549145,E1,0.216358,E3,0.111056,
320.596582,bio,0.000008,0.010320,0.918528,0.018649,0.010320,0.000000,E5,0.549640,E1,0.216743,E3,0.110686,
320.706910,bio,0.000007,0.010446,0.918512,0.018649,0.010446,0.000000,E5,0.550053,E1,0.217129,E3,0.110353,
320.800314,bio,0.000007,0.010626,0.918494,0.018649,0.010626,0.000000,E5,0.550203,E1,0.217555,E3,0.110125,
320.903690,bio,0.000007,0.010758,0.918466,0.018649,0.010758,0.000000,E5,0.550473,E1,0.217992,E3,0.109834,
321.027307,bio,0.000006,0.010895,0.918219,0.018649,0.010895,0.000000,E5,0.549590,E1,0.218924,E3,0.109850,
321.156955,bio,0.000006,0.010963,0.917659,0.018649,0.010963,0.000000,E5,0.546203,E1,0.221265,E3,0.110409,
321.283414,bio,0.000005,0.011148,0.916849,0.018649,0.011148,0.000000,E5,0.540242,E1,0.224450,E3,0.111761,
321.377774,bio,0.000005,0.011275,0.915853,0.018649,0.011275,0.000000,E5,0.533921,E1,0.227870,E3,0.113173,
321.482925,bio,0.000005,0.011393,0.914733,0.018649,0.011393,0.000000,E5,0.529513,E1,0.230387,E3,0.114107,
321.577401,bio,0.000005,0.011521,0.913553,0.018649,0.011521,0.000000,E5,0.527754,E1,0.231564,E3,0.114423,
321.672183,bio,0.000004,0.011492,0.912362,0.018649,0.011492,0.000000,E5,0.529234,E1,0.231212,E3,0.113897,
321.767723,bio,0.000004,0.011895,0.911208,0.018649,0.011895,0.000000,E5,0.529735,E1,0.230892,E3,0.113860,
321.870705,bio,0.000004,0.011991,0.910123,0.018649,0.011991,0.000000,E5,0.531883,E1,0.230201,E3,0.113220,
321.974964,bio,0.000004,0.011904,0.909138,0.018649,0.011904,0.000000,E5,0.535040,E1,0.229046,E3,0.112287,
322.076102,bio,0.000003,0.012122,0.908263,0.018649,0.012122,0.000000,E5,0.536520,E1,0.228369,E3,0.111964,
322.194225,bio,0.000003,0.012342,0.907513,0.018649,0.012342,0.000000,E5,0.538255,E1,0.227723,E3,0.111504,
322.292757,bio,0.000003,0.012362,0.906890,0.018649,0.012362,0.000000,E5,0.540558,E1,0.226841,E3,0.110853,
322.385733,bio,0.000003,0.012361,0.906399,0.018649,0.012361,0.000000,E5,0.542663,E1,0.226040,E3,0.110258,
322.508887,bio,0.000003,0.012278,0.906030,0.018649,0.012278,0.000000,E5,0.544547,E1,0.225493,E3,0.109677,
322.602703,bio,0.000003,0.012675,0.905778,0.018649,0.012675,0.000000,E5,0.545030,E1,0.225213,E3,0.109641,
322.696989,bio,0.000003,0.012842,0.905625,0.018649,0.012842,0.000000,E5,0.546199,E1,0.224718,E3,0.109347,
322.790746,bio,0.000002,0.012954,0.905559,0.018649,0.012954,0.000000,E5,0.546702,E1,0.224494,E3,0.109275,
322.884872,bio,0.000002,0.013210,0.905569,0.018649,0.013210,0.000000,E5,0.547059,E1,0.224346,E3,0.109234,
322.977271,bio,0.000002,0.013356,0.905644,0.018649,0.013356,0.000000,E5,0.547935,E1,0.224028,E3,0.108991,
323.076864,bio,0.000002,0.013355,0.905764,0.018649,0.013355,0.000000,E5,0.549013,E1,0.223700,E3,0.108654,
323.195886,bio,0.000002,0.013631,0.905919,0.018649,0.013631,0.000000,E5,0.548834,E1,0.223684,E3,0.108797,
323.321130,bio,0.000002,0.013766,0.906102,0.018649,0.013766,0.000000,E5,0.549459,E1,0.223489,E3,0.108610,
323.414877,bio,0.000002,0.013699,0.906300,0.018649,0.013699,0.000000,E5,0.549910,E1,0.223368,E3,0.108491,
323.539419,bio,0.000002,0.013773,0.906511,0.018649,0.013773,0.000000,E5,0.550408,E1,0.223274,E3,0.108331,
323.632948,bio,0.000002,0.013790,0.906721,0.018649,0.013790,0.000000,E5,0.551020,E1,0.223101,E3,0.108129,
323.757987,bio,0.000001,0.013959,0.906922,0.018649,0.013959,0.000000,E5,0.551091,E1,0.223090,E3,0.108128,
323.850516,bio,0.000001,0.013945,0.907106,0.018649,0.013945,0.000000,E5,0.551315,E1,0.223034,E3,0.108073,
323.943921,bio,0.000001,0.014246,0.907272,0.018649,0.014246,0.000000,E5,0.550732,E1,0.223117,E3,0.108337,
324.036774,bio,0.000001,0.014111,0.907416,0.018649,0.014111,0.000000,E5,0.551430,E1,0.222959,E3,0.108077,
324.161032,bio,0.000001,0.014175,0.907540,0.018649,0.014175,0.000000,E5,0.551449,E1,0.222932,E3,0.108095,
324.252727,bio,0.000001,0.013954,0.907644,0.018649,0.013954,0.000000,E5,0.552159,E1,0.222746,E3,0.107836,
324.344945,bio,0.000001,0.013974,0.907721,0.018649,0.013974,0.000000,E5,0.552274,E1,0.222684,E3,0.107816,
324.455424,bio,0.000001,0.013900,0.907769,0.018649,0.013900,0.000000,E5,0.552567,E1,0.222579,E3,0.107728,
324.564730,bio,0.000001,0.014104,0.907802,0.018649,0.014104,0.000000,E5,0.552484,E1,0.222552,E3,0.107767,
324.642476,bio,0.000001,0.014313,0.907818,0.018649,0.014313,0.000000,E5,0.552357,E1,0.222566,E3,0.107823,
324.751612,bio,0.000001,0.014121,0.907818,0.018649,0.014121,0.000000,E5,0.552763,E1,0.222442,E3,0.107686,
324.842901,bio,0.000001,0.014242,0.907806,0.018649,0.014242,0.000000,E5,0.552659,E1,0.222428,E3,0.107740,
324.936361,bio,0.000001,0.014146,0.907780,0.018649,0.014146,0.000000,E5,0.552392,E1,0.222361,E3,0.107896,
325.031750,bio,0.000001,0.014064,0.907744,0.018649,0.014064,0.000000,E5,0.552844,E1,0.222240,E3,0.107730,
325.128827,bio,0.000001,0.013780,0.907702,0.018649,0.013780,0.000000,E5,0.552798,E1,0.222084,E3,0.107817,
325.220910,bio,0.000001,0.013973,0.907657,0.018649,0.013973,0.000000,E5,0.552725,E1,0.222048,E3,0.107858,
325.299124,bio,0.000001,0.014227,0.907606,0.018649,0.014227,0.000000,E5,0.552475,E1,0.222042,E3,0.107961,
325.406581,bio,0.000001,0.014376,0.907551,0.018649,0.014376,0.000000,E5,0.552316,E1,0.222033,E3,0.108032,
325.498989,bio,0.000001,0.014260,0.907501,0.018649,0.014260,0.000000,E5,0.552533,E1,0.221927,E3,0.107967,
325.592187,bio,0.000001,0.014455,0.907456,0.018649,0.014455,0.000000,E5,0.552367,E1,0.221908,E3,0.108036,
325.685726,bio,0.000001,0.014473,0.907413,0.018649,0.014473,0.000000,E5,0.552233,E1,0.221860,E3,0.108110,
325.781526,bio,0.000000,0.014539,0.907374,0.018649,0.014539,0.000000,E5,0.552274,E1,0.221799,E3,0.108099,
325.873835,bio,0.000000,0.014471,0.907337,0.018649,0.014471,0.000000,E5,0.552376,E1,0.221709,E3,0.108078,
325.968853,bio,0.000000,0.014553,0.907307,0.018649,0.014553,0.000000,E5,0.552383,E1,0.221650,E3,0.108082,
326.060457,bio,0.000000,0.014601,0.907285,0.018649,0.014601,0.000000,E5,0.552326,E1,0.221599,E3,0.108116,
326.156296,bio,0.000000,0.014814,0.907268,0.018649,0.014814,0.000000,E5,0.551780,E1,0.221626,E3,0.108347,
326.245558,bio,0.000000,0.014919,0.907259,0.018649,0.014919,0.000000,E5,0.551666,E1,0.221612,E3,0.108390,
326.337677,bio,0.000000,0.015069,0.907251,0.018649,0.015069,0.000000,E5,0.551568,E1,0.221599,E3,0.108425,
326.433125,bio,0.000000,0.015081,0.907246,0.018649,0.015081,0.000000,E5,0.551065,E1,0.221591,E3,0.108651,
326.524714,bio,0.000000,0.014952,0.907239,0.018649,0.014952,0.000000,E5,0.550450,E1,0.221532,E3,0.108950,
326.619953,bio,0.000000,0.014936,0.907230,0.018649,0.014936,0.000000,E5,0.550626,E1,0.221450,E3,0.108885,
326.713108,bio,0.000000,0.015253,0.907220,0.018649,0.015253,0.000000,E5,0.549914,E1,0.221503,E3,0.109172,
326.804897,bio,0.000000,0.015562,0.907208,0.018649,0.015562,0.000000,E5,0.549516,E1,0.221566,E3,0.109317,
326.898979,bio,0.000000,0.015439,0.907190,0.018649,0.015439,0.000000,E5,0.549314,E1,0.221499,E3,0.109417,
326.992870,bio,0.000000,0.015220,0.907172,0.018649,0.015220,0.000000,E5,0.549863,E1,0.221364,E3,0.109201,
327.085195,bio,0.000000,0.015427,0.907151,0.018649,0.015427,0.000000,E5,0.549075,E1,0.221397,E3,0.109529,
327.176759,bio,0.000000,0.015314,0.907131,0.018649,0.015314,0.000000,E5,0.549441,E1,0.221300,E3,0.109382,
327.272648,bio,0.000000,0.015475,0.907117,0.018649,0.015475,0.000000,E5,0.548989,E1,0.221308,E3,0.109559,
327.375711,bio,0.000000,0.015509,0.907108,0.018649,0.015509,0.000000,E5,0.549106,E1,0.221267,E3,0.109507,
327.459292,bio,0.000000,0.015704,0.907097,0.018649,0.015704,0.000000,E5,0.548739,E1,0.221304,E3,0.109630,
327.551602,bio,0.000000,0.015820,0.907089,0.018649,0.015820,0.000000,E5,0.548715,E1,0.221306,E3,0.109626,
327.675905,bio,0.000000,0.015839,0.907078,0.018649,0.015839,0.000000,E5,0.548582,E1,0.221313,E3,0.109651,
327.776932,bio,0.000000,0.015947,0.907063,0.018649,0.015947,0.000000,E5,0.548374,E1,0.221370,E3,0.109688,
327.902158,bio,0.000000,0.015814,0.907047,0.018649,0.015814,0.000000,E5,0.548539,E1,0.221367,E3,0.109573,
328.065923,bio,0.000000,0.015931,0.907030,0.018649,0.015931,0.000000,E5,0.547099,E1,0.221652,E3,0.110059,
328.216383,bio,0.000000,0.015922,0.907009,0.018649,0.015922,0.000000,E5,0.547121,E1,0.221777,E3,0.109947,
328.377204,bio,0.000000,0.016142,0.906987,0.018649,0.016142,0.000000,E5,0.544806,E1,0.222403,E3,0.110678,
328.580508,bio,0.000000,0.015966,0.906968,0.018649,0.015966,0.000000,E5,0.544313,E1,0.222704,E3,0.110721,
328.773010,bio,0.000000,0.016192,0.906950,0.018649,0.016192,0.000000,E5,0.540737,E1,0.224004,E3,0.111716,
328.880821,bio,0.000000,0.016286,0.906937,0.018649,0.016286,0.000000,E5,0.538323,E1,0.225004,E3,0.112337,
329.005903,bio,0.000000,0.016234,0.906930,0.018649,0.016234,0.000000,E5,0.536039,E1,0.226099,E3,0.112847,
329.098631,bio,0.000000,0.016318,0.906921,0.018649,0.016318,0.000000,E5,0.533033,E1,0.227276,E3,0.113663,
329.207132,bio,0.000000,0.016222,0.906917,0.018649,0.016222,0.000000,E5,0.530993,E1,0.228380,E3,0.114053,
329.335988,bio,0.000000,0.016297,0.906913,0.018649,0.016297,0.000000,E5,0.528265,E1,0.229540,E3,0.114746,
329.523370,bio,0.000000,0.016405,0.906908,0.018649,0.016405,0.000000,E5,0.523444,E1,0.231500,E3,0.116017,
329.723921,bio,0.000000,0.016300,0.906907,0.018649,0.016300,0.000000,E5,0.524622,E1,0.231113,E3,0.115571,
329.972151,bio,0.000000,0.016376,0.906913,0.018649,0.016376,0.000000,E5,0.534608,E1,0.225524,E3,0.113441,
330.153636,bio,0.000000,0.016581,0.906920,0.018649,0.016581,0.000000,E5,0.547187,E1,0.219452,E3,0.110332,
330.283157,bio,0.000000,0.016516,0.906927,0.018649,0.016516,0.000000,E5,0.549044,E1,0.218495,E3,0.109896,
330.376501,bio,0.000000,0.016737,0.906936,0.018649,0.016737,0.000000,E5,0.547334,E1,0.218749,E3,0.110579,
330.501190,bio,0.000000,0.017092,0.906945,0.018649,0.017092,0.000000,E5,0.543275,E1,0.219643,E3,0.112075,
330.566400,bio,0.000000,0.017130,0.906950,0.018649,0.017130,0.000000,E5,0.543141,E1,0.220518,E3,0.111724,
330.743646,bio,0.000000,0.017147,0.906953,0.018649,0.017147,0.000000,E5,0.539718,E1,0.222428,E3,0.112445,
330.968742,bio,0.000000,0.016840,0.906954,0.018649,0.016840,0.000000,E5,0.539573,E1,0.223667,E3,0.111936,
331.140150,bio,0.000000,0.016954,0.906957,0.018649,0.016954,0.000000,E5,0.539225,E1,0.224022,E3,0.111944,
331.344714,bio,0.000000,0.016889,0.906958,0.018649,0.016889,0.000000,E5,0.542571,E1,0.222590,E3,0.111051,
331.561666,bio,0.000000,0.017346,0.906953,0.018649,0.017346,0.000000,E5,0.545754,E1,0.220156,E3,0.110708,
331.736056,bio,0.000000,0.017091,0.906945,0.018649,0.017091,0.000000,E5,0.550149,E1,0.218897,E3,0.109224,
331.892915,bio,0.000000,0.017168,0.906938,0.018649,0.017168,0.000000,E5,0.552689,E1,0.217994,E3,0.108454,
332.038162,bio,0.000000,0.017213,0.906933,0.018649,0.017213,0.000000,E5,0.551522,E1,0.218426,E3,0.108804,
332.163879,bio,0.000000,0.017023,0.906929,0.018649,0.017023,0.000000,E5,0.550707,E1,0.218793,E3,0.109011,
332.255797,bio,0.000000,0.017280,0.906925,0.018649,0.017280,0.000000,E5,0.548577,E1,0.219376,E3,0.109738,
332.360296,bio,0.000000,0.017399,0.906926,0.018649,0.017399,0.000000,E5,0.546784,E1,0.219883,E3,0.110341,
332.476355,bio,0.000000,0.017348,0.906924,0.018649,0.017348,0.000000,E5,0.546968,E1,0.220278,E3,0.110060,
332.595739,bio,0.000000,0.017237,0.906923,0.018649,0.017237,0.000000,E5,0.547370,E1,0.220634,E3,0.109694,
332.692626,bio,0.000000,0.017435,0.906923,0.018649,0.017435,0.000000,E5,0.544919,E1,0.221155,E3,0.110602,
332.814684,bio,0.000000,0.017578,0.906926,0.018649,0.017578,0.000000,E5,0.544018,E1,0.221561,E3,0.110832,
332.922399,bio,0.000000,0.017707,0.906928,0.018649,0.017707,0.000000,E5,0.542451,E1,0.221921,E3,0.111399,
333.018457,bio,0.000000,0.017687,0.906929,0.018649,0.017687,0.000000,E5,0.541730,E1,0.222119,E3,0.111641,
333.141591,bio,0.000000,0.017980,0.906929,0.018649,0.017980,0.000000,E5,0.538415,E1,0.222493,E3,0.113021,
333.235987,bio,0.000000,0.018023,0.906924,0.018649,0.018023,0.000000,E5,0.539628,E1,0.222422,E3,0.112475,
333.336249,bio,0.000000,0.017952,0.906918,0.018649,0.017952,0.000000,E5,0.541141,E1,0.222176,E3,0.111872,
333.424883,bio,0.000000,0.017959,0.906915,0.018649,0.017959,0.000000,E5,0.540936,E1,0.221968,E3,0.112063,
333.528873,bio,0.000000,0.018022,0.906911,0.018649,0.018022,0.000000,E5,0.541971,E1,0.221747,E3,0.111674,
333.652611,bio,0.981881,0.018108,0.901055,0.024409,0.018108,0.000000,E5,0.408192,E1,0.283341,E3,0.148793,
333.780816,bio,0.917246,0.018120,0.878913,0.024409,0.018120,0.000000,E5,0.430079,E1,0.272207,E3,0.143635,
333.882035,bio,0.869235,0.017663,0.821088,0.024409,0.017663,0.000000,E5,0.446988,E1,0.262849,E3,0.139235,
333.965770,bio,0.831423,0.017904,0.697979,0.024409,0.017904,0.000000,E5,0.461431,E1,0.251458,E3,0.134193,
334.059576,bio,0.791013,0.018011,0.495188,0.024409,0.018011,0.000000,E5,0.487112,E1,0.225483,E3,0.121188,
334.151934,bio,0.753146,0.018059,0.266627,0.024409,0.018059,0.000000,E5,0.521328,E1,0.172714,E2,0.153478,E5
334.241009,bio,0.718704,0.018118,0.094458,0.024409,0.018118,0.000000,E5,0.519128,E2,0.286987,E1,0.105485,E2|E5
334.372578,bio,0.669858,0.018120,0.003698,0.024409,0.018120,0.000000,E2,0.457646,E5,0.450718,E1,0.051101,E2|E5
334.456612,bio,0.640617,0.017969,0.001957,0.024409,0.017969,0.000000,E2,0.587569,E5,0.369586,E1,0.024334,E2|E5
334.586305,bio,0.597974,0.017959,0.001385,0.024409,0.017959,0.000000,E2,0.699905,E5,0.280816,E1,0.011115,E2|E5
334.648393,bio,0.578576,0.017899,0.000761,0.024409,0.017899,0.000000,E2,0.785577,E5,0.205891,E1,0.004999,E2|E5
334.772025,bio,0.541804,0.017866,0.000216,0.024409,0.017866,0.000000,E2,0.849559,E5,0.146681,E1,0.002234,E2|E5
334.865896,bio,0.515452,0.017831,0.000000,0.024409,0.017831,0.000000,E2,0.896600,E5,0.101735,E1,0.000997,E2|E5
334.960305,bio,0.490243,0.017798,0.000000,0.024409,0.017798,0.000000,E2,0.929461,E5,0.069793,E1,0.000449,E2|E5
335.054132,bio,0.466410,0.017772,0.000000,0.024409,0.017772,0.000000,E2,0.951116,E5,0.048540,E1,0.000208,E2|E5
335.147912,bio,0.443747,0.017745,0.000000,0.024409,0.017745,0.000000,E2,0.966405,E5,0.033434,E1,0.000098,E2|E5
335.241242,bio,0.422286,0.017716,0.000000,0.024409,0.017716,0.000000,E2,0.976529,E5,0.023393,E1,0.000047,E2|E5
335.336313,bio,0.401492,0.017691,0.000000,0.024409,0.017691,0.000000,E2,0.983586,E5,0.016376,E1,0.000023,E2|E5
335.430437,bio,0.381913,0.017668,0.000000,0.024409,0.017668,0.000000,E2,0.988345,E5,0.011635,E1,0.000012,E2|E5
335.511895,bio,0.365742,0.019878,0.000278,0.024409,0.019878,0.000000,E2,0.992897,E5,0.007093,E1,0.000006,E2|E5
335.619504,bio,0.345424,0.011854,0.000555,0.024409,0.011854,0.000000,E2,0.997352,E5,0.002644,E1,0.000002,E2|E5
335.713109,bio,0.328670,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
335.806778,bio,0.312719,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
335.911257,bio,0.295838,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
335.993852,bio,0.283294,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.087770,bio,0.269362,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.182890,bio,0.256092,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.275528,bio,0.243796,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.396436,bio,0.228631,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.459010,bio,0.221158,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.582412,bio,0.207127,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.676027,bio,0.197080,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.773189,bio,0.187167,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.865420,bio,0.178219,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
336.990970,bio,0.166722,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.054823,bio,0.161163,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.177223,bio,0.151019,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.270358,bio,0.143730,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.363600,bio,0.136785,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.458169,bio,0.130084,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.550334,bio,0.123870,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.645204,bio,0.117782,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.740354,bio,0.111978,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.831792,bio,0.106669,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
337.933599,bio,0.101055,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.018225,bio,0.096613,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.111488,bio,0.091944,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.220696,bio,0.086762,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.313018,bio,0.082610,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.408438,bio,0.078551,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.500919,bio,0.074764,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.611138,bio,0.070513,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.717604,bio,0.066636,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
338.936349,bio,0.059327,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
339.139815,bio,0.053250,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
339.322710,bio,0.048320,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
339.517892,bio,0.043562,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
339.705521,bio,0.039430,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
339.832867,bio,0.036851,nan,nan,0.024409,nan,0.000000,E1,nan,E2,nan,E3,nan,
